cell_id,anomaly_label,cell_type,disease_category
CELL_001707,0,Lymphocyte,Normal_WBC
CELL_003383,0,Normal_RBC,Normal_RBC
CELL_003317,0,Normal_RBC,Normal_RBC
CELL_004238,1,Blast_Cell,Leukemia
CELL_000823,0,Neutrophil,Normal_WBC
CELL_000999,0,Neutrophil,Normal_WBC
CELL_002542,0,Eosinophil,Normal_WBC
CELL_005238,1,Target_Cell,Anemia
CELL_002017,0,Monocyte,Normal_WBC
CELL_003277,0,Normal_RBC,Normal_RBC
CELL_003700,0,Normal_RBC,Normal_RBC
CELL_002358,0,Eosinophil,Normal_WBC
CELL_000889,0,Neutrophil,Normal_WBC
CELL_005271,1,Hypersegmented_Neutrophil,Infection
CELL_000914,0,Neutrophil,Normal_WBC
CELL_001088,0,Neutrophil,Normal_WBC
CELL_004979,1,Spherocyte,Anemia
CELL_003152,0,Normal_RBC,Normal_RBC
CELL_004935,1,Spherocyte,Anemia
CELL_000257,0,Neutrophil,Normal_WBC
CELL_000995,0,Neutrophil,Normal_WBC
CELL_000087,0,Neutrophil,Normal_WBC
CELL_000563,0,Neutrophil,Normal_WBC
CELL_002268,0,Monocyte,Normal_WBC
CELL_002766,0,Basophil,Normal_WBC
CELL_003706,0,Platelet,Normal_Platelet
CELL_004338,1,Prolymphocyte,Leukemia
CELL_001999,0,Monocyte,Normal_WBC
CELL_003428,0,Normal_RBC,Normal_RBC
CELL_001965,0,Monocyte,Normal_WBC
CELL_002693,0,Basophil,Normal_WBC
CELL_000976,0,Neutrophil,Normal_WBC
CELL_002717,0,Basophil,Normal_WBC
CELL_000145,0,Neutrophil,Normal_WBC
CELL_005373,1,Hypersegmented_Neutrophil,Infection
CELL_004762,1,Schistocyte,Anemia
CELL_000658,0,Neutrophil,Normal_WBC
CELL_001827,0,Lymphocyte,Normal_WBC
CELL_003223,0,Normal_RBC,Normal_RBC
CELL_003499,0,Normal_RBC,Normal_RBC
CELL_002877,0,Normal_RBC,Normal_RBC
CELL_003379,0,Normal_RBC,Normal_RBC
CELL_003107,0,Normal_RBC,Normal_RBC
CELL_000743,0,Neutrophil,Normal_WBC
CELL_003514,0,Normal_RBC,Normal_RBC
CELL_004937,1,Spherocyte,Anemia
CELL_000882,0,Neutrophil,Normal_WBC
CELL_005232,1,Target_Cell,Anemia
CELL_001538,0,Lymphocyte,Normal_WBC
CELL_001119,0,Lymphocyte,Normal_WBC
CELL_004119,1,Blast_Cell,Leukemia
CELL_005176,1,Target_Cell,Anemia
CELL_002475,0,Eosinophil,Normal_WBC
CELL_003628,0,Normal_RBC,Normal_RBC
CELL_001163,0,Lymphocyte,Normal_WBC
CELL_002681,0,Basophil,Normal_WBC
CELL_001426,0,Lymphocyte,Normal_WBC
CELL_005460,1,Toxic_Granulation,Infection
CELL_005830,1,Artefact,Artefact
CELL_001533,0,Lymphocyte,Normal_WBC
CELL_002020,0,Monocyte,Normal_WBC
CELL_002938,0,Normal_RBC,Normal_RBC
CELL_001386,0,Lymphocyte,Normal_WBC
CELL_002016,0,Monocyte,Normal_WBC
CELL_002314,0,Monocyte,Normal_WBC
CELL_000633,0,Neutrophil,Normal_WBC
CELL_001040,0,Neutrophil,Normal_WBC
CELL_002136,0,Monocyte,Normal_WBC
CELL_001591,0,Lymphocyte,Normal_WBC
CELL_002587,0,Eosinophil,Normal_WBC
CELL_004655,1,Elliptocyte,Anemia
CELL_003537,0,Normal_RBC,Normal_RBC
CELL_003666,0,Normal_RBC,Normal_RBC
CELL_004597,1,Elliptocyte,Anemia
CELL_001425,0,Lymphocyte,Normal_WBC
CELL_004428,1,Prolymphocyte,Leukemia
CELL_002407,0,Eosinophil,Normal_WBC
CELL_002097,0,Monocyte,Normal_WBC
CELL_001090,0,Neutrophil,Normal_WBC
CELL_004907,1,Spherocyte,Anemia
CELL_003607,0,Normal_RBC,Normal_RBC
CELL_004580,1,Elliptocyte,Anemia
CELL_002046,0,Monocyte,Normal_WBC
CELL_003588,0,Normal_RBC,Normal_RBC
CELL_002770,0,Basophil,Normal_WBC
CELL_000899,0,Neutrophil,Normal_WBC
CELL_002436,0,Eosinophil,Normal_WBC
CELL_004590,1,Elliptocyte,Anemia
CELL_000464,0,Neutrophil,Normal_WBC
CELL_001861,0,Lymphocyte,Normal_WBC
CELL_001262,0,Lymphocyte,Normal_WBC
CELL_005786,1,Smudge_Cell,Artefact
CELL_005038,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005670,1,Reactive_Lymphocyte,Infection
CELL_005392,1,Hypersegmented_Neutrophil,Infection
CELL_000398,0,Neutrophil,Normal_WBC
CELL_001608,0,Lymphocyte,Normal_WBC
CELL_001832,0,Lymphocyte,Normal_WBC
CELL_002256,0,Monocyte,Normal_WBC
CELL_003659,0,Normal_RBC,Normal_RBC
CELL_001414,0,Lymphocyte,Normal_WBC
CELL_000158,0,Neutrophil,Normal_WBC
CELL_004041,1,Blast_Cell,Leukemia
CELL_005513,1,Toxic_Granulation,Infection
CELL_001916,0,Lymphocyte,Normal_WBC
CELL_005771,1,Smudge_Cell,Artefact
CELL_001715,0,Lymphocyte,Normal_WBC
CELL_002089,0,Monocyte,Normal_WBC
CELL_000956,0,Neutrophil,Normal_WBC
CELL_004621,1,Elliptocyte,Anemia
CELL_000190,0,Neutrophil,Normal_WBC
CELL_001556,0,Lymphocyte,Normal_WBC
CELL_003792,0,Platelet,Normal_Platelet
CELL_005543,1,Toxic_Granulation,Infection
CELL_002676,0,Basophil,Normal_WBC
CELL_004898,1,Spherocyte,Anemia
CELL_000946,0,Neutrophil,Normal_WBC
CELL_001339,0,Lymphocyte,Normal_WBC
CELL_001718,0,Lymphocyte,Normal_WBC
CELL_005297,1,Hypersegmented_Neutrophil,Infection
CELL_001419,0,Lymphocyte,Normal_WBC
CELL_005489,1,Toxic_Granulation,Infection
CELL_004876,1,Spherocyte,Anemia
CELL_000554,0,Neutrophil,Normal_WBC
CELL_002910,0,Normal_RBC,Normal_RBC
CELL_004995,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000376,0,Neutrophil,Normal_WBC
CELL_001630,0,Lymphocyte,Normal_WBC
CELL_002733,0,Basophil,Normal_WBC
CELL_000617,0,Neutrophil,Normal_WBC
CELL_004511,1,Elliptocyte,Anemia
CELL_005463,1,Toxic_Granulation,Infection
CELL_000307,0,Neutrophil,Normal_WBC
CELL_005616,1,Reactive_Lymphocyte,Infection
CELL_002869,0,Normal_RBC,Normal_RBC
CELL_000089,0,Neutrophil,Normal_WBC
CELL_002280,0,Monocyte,Normal_WBC
CELL_003733,0,Platelet,Normal_Platelet
CELL_005088,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000079,0,Neutrophil,Normal_WBC
CELL_005559,1,Reactive_Lymphocyte,Infection
CELL_000984,0,Neutrophil,Normal_WBC
CELL_000314,0,Neutrophil,Normal_WBC
CELL_000515,0,Neutrophil,Normal_WBC
CELL_000636,0,Neutrophil,Normal_WBC
CELL_001379,0,Lymphocyte,Normal_WBC
CELL_004032,1,Blast_Cell,Leukemia
CELL_004647,1,Elliptocyte,Anemia
CELL_002058,0,Monocyte,Normal_WBC
CELL_001655,0,Lymphocyte,Normal_WBC
CELL_001977,0,Monocyte,Normal_WBC
CELL_001026,0,Neutrophil,Normal_WBC
CELL_000444,0,Neutrophil,Normal_WBC
CELL_002724,0,Basophil,Normal_WBC
CELL_001819,0,Lymphocyte,Normal_WBC
CELL_001875,0,Lymphocyte,Normal_WBC
CELL_004034,1,Blast_Cell,Leukemia
CELL_002916,0,Normal_RBC,Normal_RBC
CELL_003227,0,Normal_RBC,Normal_RBC
CELL_005585,1,Reactive_Lymphocyte,Infection
CELL_005059,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005462,1,Toxic_Granulation,Infection
CELL_001430,0,Lymphocyte,Normal_WBC
CELL_004779,1,Schistocyte,Anemia
CELL_003011,0,Normal_RBC,Normal_RBC
CELL_000718,0,Neutrophil,Normal_WBC
CELL_005631,1,Reactive_Lymphocyte,Infection
CELL_002252,0,Monocyte,Normal_WBC
CELL_004126,1,Blast_Cell,Leukemia
CELL_000979,0,Neutrophil,Normal_WBC
CELL_004680,1,Schistocyte,Anemia
CELL_000320,0,Neutrophil,Normal_WBC
CELL_002498,0,Eosinophil,Normal_WBC
CELL_001618,0,Lymphocyte,Normal_WBC
CELL_001947,0,Lymphocyte,Normal_WBC
CELL_001688,0,Lymphocyte,Normal_WBC
CELL_005542,1,Toxic_Granulation,Infection
CELL_001748,0,Lymphocyte,Normal_WBC
CELL_002789,0,Basophil,Normal_WBC
CELL_000153,0,Neutrophil,Normal_WBC
CELL_000803,0,Neutrophil,Normal_WBC
CELL_001779,0,Lymphocyte,Normal_WBC
CELL_003190,0,Normal_RBC,Normal_RBC
CELL_003043,0,Normal_RBC,Normal_RBC
CELL_002641,0,Eosinophil,Normal_WBC
CELL_001089,0,Neutrophil,Normal_WBC
CELL_004989,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000715,0,Neutrophil,Normal_WBC
CELL_004155,1,Blast_Cell,Leukemia
CELL_000835,0,Neutrophil,Normal_WBC
CELL_004233,1,Blast_Cell,Leukemia
CELL_003038,0,Normal_RBC,Normal_RBC
CELL_004031,1,Blast_Cell,Leukemia
CELL_000139,0,Neutrophil,Normal_WBC
CELL_003750,0,Platelet,Normal_Platelet
CELL_001615,0,Lymphocyte,Normal_WBC
CELL_005814,1,Artefact,Artefact
CELL_004335,1,Prolymphocyte,Leukemia
CELL_000793,0,Neutrophil,Normal_WBC
CELL_000877,0,Neutrophil,Normal_WBC
CELL_001438,0,Lymphocyte,Normal_WBC
CELL_000864,0,Neutrophil,Normal_WBC
CELL_003969,0,Platelet,Normal_Platelet
CELL_000136,0,Neutrophil,Normal_WBC
CELL_005831,1,Artefact,Artefact
CELL_004455,1,Prolymphocyte,Leukemia
CELL_000264,0,Neutrophil,Normal_WBC
CELL_002354,0,Eosinophil,Normal_WBC
CELL_004186,1,Blast_Cell,Leukemia
CELL_001038,0,Neutrophil,Normal_WBC
CELL_005332,1,Hypersegmented_Neutrophil,Infection
CELL_003946,0,Platelet,Normal_Platelet
CELL_002485,0,Eosinophil,Normal_WBC
CELL_003585,0,Normal_RBC,Normal_RBC
CELL_000458,0,Neutrophil,Normal_WBC
CELL_002570,0,Eosinophil,Normal_WBC
CELL_002094,0,Monocyte,Normal_WBC
CELL_001539,0,Lymphocyte,Normal_WBC
CELL_001310,0,Lymphocyte,Normal_WBC
CELL_005426,1,Toxic_Granulation,Infection
CELL_004760,1,Schistocyte,Anemia
CELL_005503,1,Toxic_Granulation,Infection
CELL_003741,0,Platelet,Normal_Platelet
CELL_001664,0,Lymphocyte,Normal_WBC
CELL_000186,0,Neutrophil,Normal_WBC
CELL_000370,0,Neutrophil,Normal_WBC
CELL_000541,0,Neutrophil,Normal_WBC
CELL_004810,1,Schistocyte,Anemia
CELL_002893,0,Normal_RBC,Normal_RBC
CELL_002274,0,Monocyte,Normal_WBC
CELL_001131,0,Lymphocyte,Normal_WBC
CELL_000080,0,Neutrophil,Normal_WBC
CELL_005675,1,Reactive_Lymphocyte,Infection
CELL_000429,0,Neutrophil,Normal_WBC
CELL_005241,1,Target_Cell,Anemia
CELL_001348,0,Lymphocyte,Normal_WBC
CELL_001362,0,Lymphocyte,Normal_WBC
CELL_004267,1,Blast_Cell,Leukemia
CELL_000006,0,Neutrophil,Normal_WBC
CELL_005070,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002006,0,Monocyte,Normal_WBC
CELL_004963,1,Spherocyte,Anemia
CELL_000157,0,Neutrophil,Normal_WBC
CELL_003241,0,Normal_RBC,Normal_RBC
CELL_000284,0,Neutrophil,Normal_WBC
CELL_000448,0,Neutrophil,Normal_WBC
CELL_005501,1,Toxic_Granulation,Infection
CELL_001371,0,Lymphocyte,Normal_WBC
CELL_002871,0,Normal_RBC,Normal_RBC
CELL_003793,0,Platelet,Normal_Platelet
CELL_002219,0,Monocyte,Normal_WBC
CELL_000117,0,Neutrophil,Normal_WBC
CELL_005488,1,Toxic_Granulation,Infection
CELL_005578,1,Reactive_Lymphocyte,Infection
CELL_004635,1,Elliptocyte,Anemia
CELL_001410,0,Lymphocyte,Normal_WBC
CELL_005482,1,Toxic_Granulation,Infection
CELL_001767,0,Lymphocyte,Normal_WBC
CELL_001721,0,Lymphocyte,Normal_WBC
CELL_003254,0,Normal_RBC,Normal_RBC
CELL_004743,1,Schistocyte,Anemia
CELL_003452,0,Normal_RBC,Normal_RBC
CELL_002734,0,Basophil,Normal_WBC
CELL_005281,1,Hypersegmented_Neutrophil,Infection
CELL_005261,1,Hypersegmented_Neutrophil,Infection
CELL_003157,0,Normal_RBC,Normal_RBC
CELL_002861,0,Normal_RBC,Normal_RBC
CELL_000937,0,Neutrophil,Normal_WBC
CELL_004306,1,Prolymphocyte,Leukemia
CELL_004777,1,Schistocyte,Anemia
CELL_005299,1,Hypersegmented_Neutrophil,Infection
CELL_003172,0,Normal_RBC,Normal_RBC
CELL_004537,1,Elliptocyte,Anemia
CELL_002573,0,Eosinophil,Normal_WBC
CELL_001912,0,Lymphocyte,Normal_WBC
CELL_003524,0,Normal_RBC,Normal_RBC
CELL_002689,0,Basophil,Normal_WBC
CELL_001499,0,Lymphocyte,Normal_WBC
CELL_004679,1,Schistocyte,Anemia
CELL_002982,0,Normal_RBC,Normal_RBC
CELL_004774,1,Schistocyte,Anemia
CELL_001241,0,Lymphocyte,Normal_WBC
CELL_001932,0,Lymphocyte,Normal_WBC
CELL_004581,1,Elliptocyte,Anemia
CELL_003675,0,Normal_RBC,Normal_RBC
CELL_004859,1,Spherocyte,Anemia
CELL_003854,0,Platelet,Normal_Platelet
CELL_001029,0,Neutrophil,Normal_WBC
CELL_002245,0,Monocyte,Normal_WBC
CELL_005291,1,Hypersegmented_Neutrophil,Infection
CELL_004407,1,Prolymphocyte,Leukemia
CELL_004297,1,Prolymphocyte,Leukemia
CELL_005576,1,Reactive_Lymphocyte,Infection
CELL_003701,0,Platelet,Normal_Platelet
CELL_000998,0,Neutrophil,Normal_WBC
CELL_002093,0,Monocyte,Normal_WBC
CELL_004753,1,Schistocyte,Anemia
CELL_000744,0,Neutrophil,Normal_WBC
CELL_000047,0,Neutrophil,Normal_WBC
CELL_005078,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002474,0,Eosinophil,Normal_WBC
CELL_001227,0,Lymphocyte,Normal_WBC
CELL_005006,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001009,0,Neutrophil,Normal_WBC
CELL_000810,0,Neutrophil,Normal_WBC
CELL_005475,1,Toxic_Granulation,Infection
CELL_001563,0,Lymphocyte,Normal_WBC
CELL_002049,0,Monocyte,Normal_WBC
CELL_002878,0,Normal_RBC,Normal_RBC
CELL_005053,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005574,1,Reactive_Lymphocyte,Infection
CELL_004290,1,Prolymphocyte,Leukemia
CELL_001717,0,Lymphocyte,Normal_WBC
CELL_000572,0,Neutrophil,Normal_WBC
CELL_003704,0,Platelet,Normal_Platelet
CELL_003255,0,Normal_RBC,Normal_RBC
CELL_005394,1,Hypersegmented_Neutrophil,Infection
CELL_000935,0,Neutrophil,Normal_WBC
CELL_003573,0,Normal_RBC,Normal_RBC
CELL_003040,0,Normal_RBC,Normal_RBC
CELL_004415,1,Prolymphocyte,Leukemia
CELL_003150,0,Normal_RBC,Normal_RBC
CELL_000222,0,Neutrophil,Normal_WBC
CELL_005673,1,Reactive_Lymphocyte,Infection
CELL_005601,1,Reactive_Lymphocyte,Infection
CELL_002209,0,Monocyte,Normal_WBC
CELL_004542,1,Elliptocyte,Anemia
CELL_004101,1,Blast_Cell,Leukemia
CELL_000425,0,Neutrophil,Normal_WBC
CELL_001173,0,Lymphocyte,Normal_WBC
CELL_004651,1,Elliptocyte,Anemia
CELL_004872,1,Spherocyte,Anemia
CELL_000278,0,Neutrophil,Normal_WBC
CELL_005833,1,Artefact,Artefact
CELL_001677,0,Lymphocyte,Normal_WBC
CELL_000739,0,Neutrophil,Normal_WBC
CELL_003311,0,Normal_RBC,Normal_RBC
CELL_000982,0,Neutrophil,Normal_WBC
CELL_002320,0,Monocyte,Normal_WBC
CELL_001573,0,Lymphocyte,Normal_WBC
CELL_002444,0,Eosinophil,Normal_WBC
CELL_005285,1,Hypersegmented_Neutrophil,Infection
CELL_003587,0,Normal_RBC,Normal_RBC
CELL_001644,0,Lymphocyte,Normal_WBC
CELL_001771,0,Lymphocyte,Normal_WBC
CELL_005055,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001434,0,Lymphocyte,Normal_WBC
CELL_000203,0,Neutrophil,Normal_WBC
CELL_004474,1,Elliptocyte,Anemia
CELL_004480,1,Elliptocyte,Anemia
CELL_004133,1,Blast_Cell,Leukemia
CELL_005665,1,Reactive_Lymphocyte,Infection
CELL_001723,0,Lymphocyte,Normal_WBC
CELL_005409,1,Hypersegmented_Neutrophil,Infection
CELL_001958,0,Monocyte,Normal_WBC
CELL_003723,0,Platelet,Normal_Platelet
CELL_000909,0,Neutrophil,Normal_WBC
CELL_000598,0,Neutrophil,Normal_WBC
CELL_003846,0,Platelet,Normal_Platelet
CELL_000019,0,Neutrophil,Normal_WBC
CELL_002603,0,Eosinophil,Normal_WBC
CELL_005687,1,Reactive_Lymphocyte,Infection
CELL_002461,0,Eosinophil,Normal_WBC
CELL_003154,0,Normal_RBC,Normal_RBC
CELL_004527,1,Elliptocyte,Anemia
CELL_003181,0,Normal_RBC,Normal_RBC
CELL_005844,1,Artefact,Artefact
CELL_004568,1,Elliptocyte,Anemia
CELL_002656,0,Basophil,Normal_WBC
CELL_001093,0,Neutrophil,Normal_WBC
CELL_002901,0,Normal_RBC,Normal_RBC
CELL_003835,0,Platelet,Normal_Platelet
CELL_002825,0,Normal_RBC,Normal_RBC
CELL_001886,0,Lymphocyte,Normal_WBC
CELL_001417,0,Lymphocyte,Normal_WBC
CELL_001954,0,Monocyte,Normal_WBC
CELL_005306,1,Hypersegmented_Neutrophil,Infection
CELL_000722,0,Neutrophil,Normal_WBC
CELL_000035,0,Neutrophil,Normal_WBC
CELL_004831,1,Spherocyte,Anemia
CELL_000913,0,Neutrophil,Normal_WBC
CELL_003433,0,Normal_RBC,Normal_RBC
CELL_003370,0,Normal_RBC,Normal_RBC
CELL_002547,0,Eosinophil,Normal_WBC
CELL_005270,1,Hypersegmented_Neutrophil,Infection
CELL_002804,0,Normal_RBC,Normal_RBC
CELL_003958,0,Platelet,Normal_Platelet
CELL_000327,0,Neutrophil,Normal_WBC
CELL_000772,0,Neutrophil,Normal_WBC
CELL_001878,0,Lymphocyte,Normal_WBC
CELL_003253,0,Normal_RBC,Normal_RBC
CELL_003578,0,Normal_RBC,Normal_RBC
CELL_004044,1,Blast_Cell,Leukemia
CELL_000430,0,Neutrophil,Normal_WBC
CELL_004396,1,Prolymphocyte,Leukemia
CELL_003811,0,Platelet,Normal_Platelet
CELL_002119,0,Monocyte,Normal_WBC
CELL_002802,0,Normal_RBC,Normal_RBC
CELL_002029,0,Monocyte,Normal_WBC
CELL_000351,0,Neutrophil,Normal_WBC
CELL_004559,1,Elliptocyte,Anemia
CELL_003052,0,Normal_RBC,Normal_RBC
CELL_001444,0,Lymphocyte,Normal_WBC
CELL_001587,0,Lymphocyte,Normal_WBC
CELL_000146,0,Neutrophil,Normal_WBC
CELL_001988,0,Monocyte,Normal_WBC
CELL_005199,1,Target_Cell,Anemia
CELL_001449,0,Lymphocyte,Normal_WBC
CELL_004405,1,Prolymphocyte,Leukemia
CELL_004051,1,Blast_Cell,Leukemia
CELL_002927,0,Normal_RBC,Normal_RBC
CELL_004462,1,Elliptocyte,Anemia
CELL_005229,1,Target_Cell,Anemia
CELL_000817,0,Neutrophil,Normal_WBC
CELL_002760,0,Basophil,Normal_WBC
CELL_000443,0,Neutrophil,Normal_WBC
CELL_004129,1,Blast_Cell,Leukemia
CELL_000992,0,Neutrophil,Normal_WBC
CELL_000667,0,Neutrophil,Normal_WBC
CELL_001184,0,Lymphocyte,Normal_WBC
CELL_000343,0,Neutrophil,Normal_WBC
CELL_002687,0,Basophil,Normal_WBC
CELL_003083,0,Normal_RBC,Normal_RBC
CELL_002886,0,Normal_RBC,Normal_RBC
CELL_004360,1,Prolymphocyte,Leukemia
CELL_005781,1,Smudge_Cell,Artefact
CELL_003772,0,Platelet,Normal_Platelet
CELL_001400,0,Lymphocyte,Normal_WBC
CELL_004483,1,Elliptocyte,Anemia
CELL_005167,1,Target_Cell,Anemia
CELL_002291,0,Monocyte,Normal_WBC
CELL_004988,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004280,1,Blast_Cell,Leukemia
CELL_003169,0,Normal_RBC,Normal_RBC
CELL_001892,0,Lymphocyte,Normal_WBC
CELL_003294,0,Normal_RBC,Normal_RBC
CELL_004807,1,Schistocyte,Anemia
CELL_003373,0,Normal_RBC,Normal_RBC
CELL_005511,1,Toxic_Granulation,Infection
CELL_000980,0,Neutrophil,Normal_WBC
CELL_001520,0,Lymphocyte,Normal_WBC
CELL_001166,0,Lymphocyte,Normal_WBC
CELL_004854,1,Spherocyte,Anemia
CELL_003138,0,Normal_RBC,Normal_RBC
CELL_001180,0,Lymphocyte,Normal_WBC
CELL_000797,0,Neutrophil,Normal_WBC
CELL_000725,0,Neutrophil,Normal_WBC
CELL_003380,0,Normal_RBC,Normal_RBC
CELL_002593,0,Eosinophil,Normal_WBC
CELL_005249,1,Target_Cell,Anemia
CELL_000397,0,Neutrophil,Normal_WBC
CELL_003815,0,Platelet,Normal_Platelet
CELL_003084,0,Normal_RBC,Normal_RBC
CELL_002715,0,Basophil,Normal_WBC
CELL_002308,0,Monocyte,Normal_WBC
CELL_004387,1,Prolymphocyte,Leukemia
CELL_001196,0,Lymphocyte,Normal_WBC
CELL_003292,0,Normal_RBC,Normal_RBC
CELL_000032,0,Neutrophil,Normal_WBC
CELL_001890,0,Lymphocyte,Normal_WBC
CELL_004302,1,Prolymphocyte,Leukemia
CELL_002166,0,Monocyte,Normal_WBC
CELL_003571,0,Normal_RBC,Normal_RBC
CELL_001415,0,Lymphocyte,Normal_WBC
CELL_002260,0,Monocyte,Normal_WBC
CELL_000296,0,Neutrophil,Normal_WBC
CELL_004380,1,Prolymphocyte,Leukemia
CELL_000169,0,Neutrophil,Normal_WBC
CELL_001888,0,Lymphocyte,Normal_WBC
CELL_005197,1,Target_Cell,Anemia
CELL_002330,0,Monocyte,Normal_WBC
CELL_005093,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001865,0,Lymphocyte,Normal_WBC
CELL_001429,0,Lymphocyte,Normal_WBC
CELL_004369,1,Prolymphocyte,Leukemia
CELL_000720,0,Neutrophil,Normal_WBC
CELL_003230,0,Normal_RBC,Normal_RBC
CELL_004878,1,Spherocyte,Anemia
CELL_005433,1,Toxic_Granulation,Infection
CELL_000852,0,Neutrophil,Normal_WBC
CELL_004142,1,Blast_Cell,Leukemia
CELL_004334,1,Prolymphocyte,Leukemia
CELL_004688,1,Schistocyte,Anemia
CELL_005152,1,Target_Cell,Anemia
CELL_000936,0,Neutrophil,Normal_WBC
CELL_004968,1,Spherocyte,Anemia
CELL_001460,0,Lymphocyte,Normal_WBC
CELL_004709,1,Schistocyte,Anemia
CELL_004049,1,Blast_Cell,Leukemia
CELL_000543,0,Neutrophil,Normal_WBC
CELL_005347,1,Hypersegmented_Neutrophil,Infection
CELL_001170,0,Lymphocyte,Normal_WBC
CELL_005466,1,Toxic_Granulation,Infection
CELL_001458,0,Lymphocyte,Normal_WBC
CELL_002044,0,Monocyte,Normal_WBC
CELL_002298,0,Monocyte,Normal_WBC
CELL_001817,0,Lymphocyte,Normal_WBC
CELL_001015,0,Neutrophil,Normal_WBC
CELL_000735,0,Neutrophil,Normal_WBC
CELL_004567,1,Elliptocyte,Anemia
CELL_002944,0,Normal_RBC,Normal_RBC
CELL_002290,0,Monocyte,Normal_WBC
CELL_005684,1,Reactive_Lymphocyte,Infection
CELL_004168,1,Blast_Cell,Leukemia
CELL_001697,0,Lymphocyte,Normal_WBC
CELL_003137,0,Normal_RBC,Normal_RBC
CELL_002956,0,Normal_RBC,Normal_RBC
CELL_000232,0,Neutrophil,Normal_WBC
CELL_000337,0,Neutrophil,Normal_WBC
CELL_005707,1,Smudge_Cell,Artefact
CELL_001285,0,Lymphocyte,Normal_WBC
CELL_005416,1,Toxic_Granulation,Infection
CELL_002086,0,Monocyte,Normal_WBC
CELL_004019,1,Blast_Cell,Leukemia
CELL_003205,0,Normal_RBC,Normal_RBC
CELL_000209,0,Neutrophil,Normal_WBC
CELL_000866,0,Neutrophil,Normal_WBC
CELL_005550,1,Toxic_Granulation,Infection
CELL_000920,0,Neutrophil,Normal_WBC
CELL_001066,0,Neutrophil,Normal_WBC
CELL_003436,0,Normal_RBC,Normal_RBC
CELL_003679,0,Normal_RBC,Normal_RBC
CELL_000395,0,Neutrophil,Normal_WBC
CELL_004109,1,Blast_Cell,Leukemia
CELL_002534,0,Eosinophil,Normal_WBC
CELL_003763,0,Platelet,Normal_Platelet
CELL_005555,1,Reactive_Lymphocyte,Infection
CELL_003239,0,Normal_RBC,Normal_RBC
CELL_001919,0,Lymphocyte,Normal_WBC
CELL_000601,0,Neutrophil,Normal_WBC
CELL_003898,0,Platelet,Normal_Platelet
CELL_002990,0,Normal_RBC,Normal_RBC
CELL_003545,0,Normal_RBC,Normal_RBC
CELL_005610,1,Reactive_Lymphocyte,Infection
CELL_004087,1,Blast_Cell,Leukemia
CELL_003730,0,Platelet,Normal_Platelet
CELL_004794,1,Schistocyte,Anemia
CELL_000858,0,Neutrophil,Normal_WBC
CELL_004140,1,Blast_Cell,Leukemia
CELL_000597,0,Neutrophil,Normal_WBC
CELL_001834,0,Lymphocyte,Normal_WBC
CELL_000539,0,Neutrophil,Normal_WBC
CELL_002078,0,Monocyte,Normal_WBC
CELL_005125,1,Target_Cell,Anemia
CELL_001156,0,Lymphocyte,Normal_WBC
CELL_003356,0,Normal_RBC,Normal_RBC
CELL_003625,0,Normal_RBC,Normal_RBC
CELL_005099,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005478,1,Toxic_Granulation,Infection
CELL_000859,0,Neutrophil,Normal_WBC
CELL_001491,0,Lymphocyte,Normal_WBC
CELL_003295,0,Normal_RBC,Normal_RBC
CELL_005506,1,Toxic_Granulation,Infection
CELL_005773,1,Smudge_Cell,Artefact
CELL_000965,0,Neutrophil,Normal_WBC
CELL_000069,0,Neutrophil,Normal_WBC
CELL_005846,1,Artefact,Artefact
CELL_001840,0,Lymphocyte,Normal_WBC
CELL_001575,0,Lymphocyte,Normal_WBC
CELL_000120,0,Neutrophil,Normal_WBC
CELL_000078,0,Neutrophil,Normal_WBC
CELL_002109,0,Monocyte,Normal_WBC
CELL_005678,1,Reactive_Lymphocyte,Infection
CELL_005399,1,Hypersegmented_Neutrophil,Infection
CELL_001167,0,Lymphocyte,Normal_WBC
CELL_005605,1,Reactive_Lymphocyte,Infection
CELL_002100,0,Monocyte,Normal_WBC
CELL_004108,1,Blast_Cell,Leukemia
CELL_002359,0,Eosinophil,Normal_WBC
CELL_002778,0,Basophil,Normal_WBC
CELL_003986,0,Platelet,Normal_Platelet
CELL_004729,1,Schistocyte,Anemia
CELL_003982,0,Platelet,Normal_Platelet
CELL_005303,1,Hypersegmented_Neutrophil,Infection
CELL_002913,0,Normal_RBC,Normal_RBC
CELL_003381,0,Normal_RBC,Normal_RBC
CELL_002566,0,Eosinophil,Normal_WBC
CELL_003343,0,Normal_RBC,Normal_RBC
CELL_004117,1,Blast_Cell,Leukemia
CELL_003864,0,Platelet,Normal_Platelet
