cell_id,anomaly_label,cell_type,disease_category
CELL_000125,0,Neutrophil,Normal_WBC
CELL_000103,0,Neutrophil,Normal_WBC
CELL_002482,0,Eosinophil,Normal_WBC
CELL_002944,0,Normal_RBC,Normal_RBC
CELL_001316,0,Lymphocyte,Normal_WBC
CELL_002701,0,Basophil,Normal_WBC
CELL_001748,0,Lymphocyte,Normal_WBC
CELL_001232,0,Lymphocyte,Normal_WBC
CELL_002164,0,Monocyte,Normal_WBC
CELL_004627,1,Elliptocyte,Anemia
CELL_000136,0,Neutrophil,Normal_WBC
CELL_003419,0,Normal_RBC,Normal_RBC
CELL_005456,1,Toxic_Granulation,Infection
CELL_000697,0,Neutrophil,Normal_WBC
CELL_003985,0,Platelet,Normal_Platelet
CELL_003003,0,Normal_RBC,Normal_RBC
CELL_005437,1,Toxic_Granulation,Infection
CELL_001877,0,Lymphocyte,Normal_WBC
CELL_005360,1,Hypersegmented_Neutrophil,Infection
CELL_004013,1,Blast_Cell,Leukemia
CELL_002229,0,Monocyte,Normal_WBC
CELL_005076,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002595,0,Eosinophil,Normal_WBC
CELL_005266,1,Hypersegmented_Neutrophil,Infection
CELL_004669,1,Schistocyte,Anemia
CELL_001884,0,Lymphocyte,Normal_WBC
CELL_004868,1,Spherocyte,Anemia
CELL_004830,1,Schistocyte,Anemia
CELL_005149,1,Target_Cell,Anemia
CELL_000145,0,Neutrophil,Normal_WBC
CELL_000381,0,Neutrophil,Normal_WBC
CELL_001613,0,Lymphocyte,Normal_WBC
CELL_001023,0,Neutrophil,Normal_WBC
CELL_003214,0,Normal_RBC,Normal_RBC
CELL_000122,0,Neutrophil,Normal_WBC
CELL_000612,0,Neutrophil,Normal_WBC
CELL_002894,0,Normal_RBC,Normal_RBC
CELL_002654,0,Basophil,Normal_WBC
CELL_000419,0,Neutrophil,Normal_WBC
CELL_002169,0,Monocyte,Normal_WBC
CELL_002192,0,Monocyte,Normal_WBC
CELL_005140,1,Target_Cell,Anemia
CELL_004848,1,Spherocyte,Anemia
CELL_004221,1,Blast_Cell,Leukemia
CELL_004417,1,Prolymphocyte,Leukemia
CELL_002381,0,Eosinophil,Normal_WBC
CELL_005202,1,Target_Cell,Anemia
CELL_001074,0,Neutrophil,Normal_WBC
CELL_000249,0,Neutrophil,Normal_WBC
CELL_005298,1,Hypersegmented_Neutrophil,Infection
CELL_003872,0,Platelet,Normal_Platelet
CELL_000448,0,Neutrophil,Normal_WBC
CELL_000880,0,Neutrophil,Normal_WBC
CELL_003537,0,Normal_RBC,Normal_RBC
CELL_001143,0,Lymphocyte,Normal_WBC
CELL_002441,0,Eosinophil,Normal_WBC
CELL_002821,0,Normal_RBC,Normal_RBC
CELL_003410,0,Normal_RBC,Normal_RBC
CELL_005046,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002982,0,Normal_RBC,Normal_RBC
CELL_002555,0,Eosinophil,Normal_WBC
CELL_004869,1,Spherocyte,Anemia
CELL_002300,0,Monocyte,Normal_WBC
CELL_000415,0,Neutrophil,Normal_WBC
CELL_000809,0,Neutrophil,Normal_WBC
CELL_005548,1,Toxic_Granulation,Infection
CELL_003264,0,Normal_RBC,Normal_RBC
CELL_000866,0,Neutrophil,Normal_WBC
CELL_001273,0,Lymphocyte,Normal_WBC
CELL_003241,0,Normal_RBC,Normal_RBC
CELL_001695,0,Lymphocyte,Normal_WBC
CELL_001863,0,Lymphocyte,Normal_WBC
CELL_002230,0,Monocyte,Normal_WBC
CELL_000590,0,Neutrophil,Normal_WBC
CELL_004783,1,Schistocyte,Anemia
CELL_002234,0,Monocyte,Normal_WBC
CELL_005721,1,Smudge_Cell,Artefact
CELL_001484,0,Lymphocyte,Normal_WBC
CELL_005674,1,Reactive_Lymphocyte,Infection
CELL_002955,0,Normal_RBC,Normal_RBC
CELL_002116,0,Monocyte,Normal_WBC
CELL_001741,0,Lymphocyte,Normal_WBC
CELL_005506,1,Toxic_Granulation,Infection
CELL_004311,1,Prolymphocyte,Leukemia
CELL_000209,0,Neutrophil,Normal_WBC
CELL_003586,0,Normal_RBC,Normal_RBC
CELL_004197,1,Blast_Cell,Leukemia
CELL_000426,0,Neutrophil,Normal_WBC
CELL_004959,1,Spherocyte,Anemia
CELL_001003,0,Neutrophil,Normal_WBC
CELL_005170,1,Target_Cell,Anemia
CELL_000927,0,Neutrophil,Normal_WBC
CELL_002953,0,Normal_RBC,Normal_RBC
CELL_000713,0,Neutrophil,Normal_WBC
CELL_003698,0,Normal_RBC,Normal_RBC
CELL_004559,1,Elliptocyte,Anemia
CELL_001601,0,Lymphocyte,Normal_WBC
CELL_002273,0,Monocyte,Normal_WBC
CELL_003621,0,Normal_RBC,Normal_RBC
CELL_003036,0,Normal_RBC,Normal_RBC
CELL_002700,0,Basophil,Normal_WBC
CELL_001481,0,Lymphocyte,Normal_WBC
CELL_002916,0,Normal_RBC,Normal_RBC
CELL_003771,0,Platelet,Normal_Platelet
CELL_002911,0,Normal_RBC,Normal_RBC
CELL_000438,0,Neutrophil,Normal_WBC
CELL_003114,0,Normal_RBC,Normal_RBC
CELL_002686,0,Basophil,Normal_WBC
CELL_000108,0,Neutrophil,Normal_WBC
CELL_000030,0,Neutrophil,Normal_WBC
CELL_005557,1,Reactive_Lymphocyte,Infection
CELL_003122,0,Normal_RBC,Normal_RBC
CELL_003014,0,Normal_RBC,Normal_RBC
CELL_005495,1,Toxic_Granulation,Infection
CELL_000585,0,Neutrophil,Normal_WBC
CELL_005058,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005195,1,Target_Cell,Anemia
CELL_004767,1,Schistocyte,Anemia
CELL_003045,0,Normal_RBC,Normal_RBC
CELL_004310,1,Prolymphocyte,Leukemia
CELL_005133,1,Target_Cell,Anemia
CELL_000756,0,Neutrophil,Normal_WBC
CELL_005473,1,Toxic_Granulation,Infection
CELL_000765,0,Neutrophil,Normal_WBC
CELL_003383,0,Normal_RBC,Normal_RBC
CELL_005449,1,Toxic_Granulation,Infection
CELL_002781,0,Basophil,Normal_WBC
CELL_005753,1,Smudge_Cell,Artefact
CELL_002842,0,Normal_RBC,Normal_RBC
CELL_000965,0,Neutrophil,Normal_WBC
CELL_001198,0,Lymphocyte,Normal_WBC
CELL_001540,0,Lymphocyte,Normal_WBC
CELL_004942,1,Spherocyte,Anemia
CELL_003113,0,Normal_RBC,Normal_RBC
CELL_003353,0,Normal_RBC,Normal_RBC
CELL_004251,1,Blast_Cell,Leukemia
CELL_001048,0,Neutrophil,Normal_WBC
CELL_000091,0,Neutrophil,Normal_WBC
CELL_000748,0,Neutrophil,Normal_WBC
CELL_001536,0,Lymphocyte,Normal_WBC
CELL_000890,0,Neutrophil,Normal_WBC
CELL_004684,1,Schistocyte,Anemia
CELL_000625,0,Neutrophil,Normal_WBC
CELL_000070,0,Neutrophil,Normal_WBC
CELL_001398,0,Lymphocyte,Normal_WBC
CELL_003700,0,Normal_RBC,Normal_RBC
CELL_002997,0,Normal_RBC,Normal_RBC
CELL_000894,0,Neutrophil,Normal_WBC
CELL_000294,0,Neutrophil,Normal_WBC
CELL_005625,1,Reactive_Lymphocyte,Infection
CELL_000446,0,Neutrophil,Normal_WBC
CELL_000469,0,Neutrophil,Normal_WBC
CELL_004852,1,Spherocyte,Anemia
CELL_003631,0,Normal_RBC,Normal_RBC
CELL_002025,0,Monocyte,Normal_WBC
CELL_003751,0,Platelet,Normal_Platelet
CELL_003432,0,Normal_RBC,Normal_RBC
CELL_003904,0,Platelet,Normal_Platelet
CELL_000578,0,Neutrophil,Normal_WBC
CELL_002094,0,Monocyte,Normal_WBC
CELL_000246,0,Neutrophil,Normal_WBC
CELL_004105,1,Blast_Cell,Leukemia
CELL_000368,0,Neutrophil,Normal_WBC
CELL_003170,0,Normal_RBC,Normal_RBC
CELL_005306,1,Hypersegmented_Neutrophil,Infection
CELL_005099,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003054,0,Normal_RBC,Normal_RBC
CELL_001567,0,Lymphocyte,Normal_WBC
CELL_003076,0,Normal_RBC,Normal_RBC
CELL_003096,0,Normal_RBC,Normal_RBC
CELL_001220,0,Lymphocyte,Normal_WBC
CELL_005654,1,Reactive_Lymphocyte,Infection
CELL_004385,1,Prolymphocyte,Leukemia
CELL_001581,0,Lymphocyte,Normal_WBC
CELL_000556,0,Neutrophil,Normal_WBC
CELL_002084,0,Monocyte,Normal_WBC
CELL_005575,1,Reactive_Lymphocyte,Infection
CELL_002779,0,Basophil,Normal_WBC
CELL_005583,1,Reactive_Lymphocyte,Infection
CELL_002046,0,Monocyte,Normal_WBC
CELL_001814,0,Lymphocyte,Normal_WBC
CELL_003384,0,Normal_RBC,Normal_RBC
CELL_005757,1,Smudge_Cell,Artefact
CELL_005159,1,Target_Cell,Anemia
CELL_005474,1,Toxic_Granulation,Infection
CELL_000152,0,Neutrophil,Normal_WBC
CELL_001187,0,Lymphocyte,Normal_WBC
CELL_001943,0,Lymphocyte,Normal_WBC
CELL_003593,0,Normal_RBC,Normal_RBC
CELL_004129,1,Blast_Cell,Leukemia
CELL_003440,0,Normal_RBC,Normal_RBC
CELL_002679,0,Basophil,Normal_WBC
CELL_003546,0,Normal_RBC,Normal_RBC
CELL_001323,0,Lymphocyte,Normal_WBC
CELL_002928,0,Normal_RBC,Normal_RBC
CELL_001174,0,Lymphocyte,Normal_WBC
CELL_004161,1,Blast_Cell,Leukemia
CELL_000749,0,Neutrophil,Normal_WBC
CELL_002643,0,Eosinophil,Normal_WBC
CELL_004473,1,Elliptocyte,Anemia
CELL_001050,0,Neutrophil,Normal_WBC
CELL_005066,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003665,0,Normal_RBC,Normal_RBC
CELL_001570,0,Lymphocyte,Normal_WBC
CELL_005793,1,Smudge_Cell,Artefact
CELL_001673,0,Lymphocyte,Normal_WBC
CELL_000492,0,Neutrophil,Normal_WBC
CELL_005040,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002958,0,Normal_RBC,Normal_RBC
CELL_000472,0,Neutrophil,Normal_WBC
CELL_003476,0,Normal_RBC,Normal_RBC
CELL_004371,1,Prolymphocyte,Leukemia
CELL_003577,0,Normal_RBC,Normal_RBC
CELL_002619,0,Eosinophil,Normal_WBC
CELL_002408,0,Eosinophil,Normal_WBC
CELL_004236,1,Blast_Cell,Leukemia
CELL_000355,0,Neutrophil,Normal_WBC
CELL_000252,0,Neutrophil,Normal_WBC
CELL_000186,0,Neutrophil,Normal_WBC
CELL_004396,1,Prolymphocyte,Leukemia
CELL_001096,0,Neutrophil,Normal_WBC
CELL_002009,0,Monocyte,Normal_WBC
CELL_003429,0,Normal_RBC,Normal_RBC
CELL_000228,0,Neutrophil,Normal_WBC
CELL_004668,1,Schistocyte,Anemia
CELL_001176,0,Lymphocyte,Normal_WBC
CELL_003012,0,Normal_RBC,Normal_RBC
CELL_000882,0,Neutrophil,Normal_WBC
CELL_002938,0,Normal_RBC,Normal_RBC
CELL_002329,0,Monocyte,Normal_WBC
CELL_005351,1,Hypersegmented_Neutrophil,Infection
CELL_001565,0,Lymphocyte,Normal_WBC
CELL_003246,0,Normal_RBC,Normal_RBC
CELL_003765,0,Platelet,Normal_Platelet
CELL_001488,0,Lymphocyte,Normal_WBC
CELL_003553,0,Normal_RBC,Normal_RBC
CELL_004897,1,Spherocyte,Anemia
CELL_004232,1,Blast_Cell,Leukemia
CELL_000293,0,Neutrophil,Normal_WBC
CELL_002219,0,Monocyte,Normal_WBC
CELL_000550,0,Neutrophil,Normal_WBC
CELL_004169,1,Blast_Cell,Leukemia
CELL_001130,0,Lymphocyte,Normal_WBC
CELL_001449,0,Lymphocyte,Normal_WBC
CELL_002909,0,Normal_RBC,Normal_RBC
CELL_005490,1,Toxic_Granulation,Infection
CELL_005781,1,Smudge_Cell,Artefact
CELL_001508,0,Lymphocyte,Normal_WBC
CELL_005385,1,Hypersegmented_Neutrophil,Infection
CELL_001701,0,Lymphocyte,Normal_WBC
CELL_004651,1,Elliptocyte,Anemia
CELL_003587,0,Normal_RBC,Normal_RBC
CELL_004910,1,Spherocyte,Anemia
CELL_004524,1,Elliptocyte,Anemia
CELL_004154,1,Blast_Cell,Leukemia
CELL_002590,0,Eosinophil,Normal_WBC
CELL_004982,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004089,1,Blast_Cell,Leukemia
CELL_001559,0,Lymphocyte,Normal_WBC
CELL_001213,0,Lymphocyte,Normal_WBC
CELL_005547,1,Toxic_Granulation,Infection
CELL_002147,0,Monocyte,Normal_WBC
CELL_000614,0,Neutrophil,Normal_WBC
CELL_001993,0,Monocyte,Normal_WBC
CELL_001746,0,Lymphocyte,Normal_WBC
CELL_001075,0,Neutrophil,Normal_WBC
CELL_002941,0,Normal_RBC,Normal_RBC
CELL_003791,0,Platelet,Normal_Platelet
CELL_005842,1,Artefact,Artefact
CELL_002664,0,Basophil,Normal_WBC
CELL_000506,0,Neutrophil,Normal_WBC
CELL_001401,0,Lymphocyte,Normal_WBC
CELL_005747,1,Smudge_Cell,Artefact
CELL_001189,0,Lymphocyte,Normal_WBC
CELL_004109,1,Blast_Cell,Leukemia
CELL_003011,0,Normal_RBC,Normal_RBC
CELL_002274,0,Monocyte,Normal_WBC
CELL_004960,1,Spherocyte,Anemia
CELL_003683,0,Normal_RBC,Normal_RBC
CELL_005009,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000107,0,Neutrophil,Normal_WBC
CELL_004951,1,Spherocyte,Anemia
CELL_004766,1,Schistocyte,Anemia
CELL_002901,0,Normal_RBC,Normal_RBC
CELL_002096,0,Monocyte,Normal_WBC
CELL_003134,0,Normal_RBC,Normal_RBC
CELL_001184,0,Lymphocyte,Normal_WBC
CELL_001122,0,Lymphocyte,Normal_WBC
CELL_005236,1,Target_Cell,Anemia
CELL_001085,0,Neutrophil,Normal_WBC
CELL_003725,0,Platelet,Normal_Platelet
CELL_004449,1,Prolymphocyte,Leukemia
CELL_004709,1,Schistocyte,Anemia
CELL_004140,1,Blast_Cell,Leukemia
CELL_004254,1,Blast_Cell,Leukemia
CELL_004551,1,Elliptocyte,Anemia
CELL_003617,0,Normal_RBC,Normal_RBC
CELL_005507,1,Toxic_Granulation,Infection
CELL_003324,0,Normal_RBC,Normal_RBC
CELL_001173,0,Lymphocyte,Normal_WBC
CELL_005523,1,Toxic_Granulation,Infection
CELL_004182,1,Blast_Cell,Leukemia
CELL_001056,0,Neutrophil,Normal_WBC
CELL_000417,0,Neutrophil,Normal_WBC
CELL_000692,0,Neutrophil,Normal_WBC
CELL_004217,1,Blast_Cell,Leukemia
CELL_001171,0,Lymphocyte,Normal_WBC
CELL_000565,0,Neutrophil,Normal_WBC
CELL_000479,0,Neutrophil,Normal_WBC
CELL_003790,0,Platelet,Normal_Platelet
CELL_005294,1,Hypersegmented_Neutrophil,Infection
CELL_000180,0,Neutrophil,Normal_WBC
CELL_002670,0,Basophil,Normal_WBC
CELL_000143,0,Neutrophil,Normal_WBC
CELL_004499,1,Elliptocyte,Anemia
CELL_005873,1,Artefact,Artefact
CELL_005812,1,Artefact,Artefact
CELL_002665,0,Basophil,Normal_WBC
CELL_005428,1,Toxic_Granulation,Infection
CELL_005188,1,Target_Cell,Anemia
CELL_000606,0,Neutrophil,Normal_WBC
CELL_005085,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002043,0,Monocyte,Normal_WBC
CELL_003413,0,Normal_RBC,Normal_RBC
CELL_000094,0,Neutrophil,Normal_WBC
CELL_003167,0,Normal_RBC,Normal_RBC
CELL_005301,1,Hypersegmented_Neutrophil,Infection
CELL_000498,0,Neutrophil,Normal_WBC
CELL_004353,1,Prolymphocyte,Leukemia
CELL_002419,0,Eosinophil,Normal_WBC
CELL_003255,0,Normal_RBC,Normal_RBC
CELL_005043,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005382,1,Hypersegmented_Neutrophil,Infection
CELL_005171,1,Target_Cell,Anemia
CELL_000722,0,Neutrophil,Normal_WBC
CELL_002760,0,Basophil,Normal_WBC
CELL_003936,0,Platelet,Normal_Platelet
CELL_003362,0,Normal_RBC,Normal_RBC
CELL_004587,1,Elliptocyte,Anemia
CELL_002678,0,Basophil,Normal_WBC
CELL_000473,0,Neutrophil,Normal_WBC
CELL_003783,0,Platelet,Normal_Platelet
CELL_003520,0,Normal_RBC,Normal_RBC
CELL_004692,1,Schistocyte,Anemia
CELL_001920,0,Lymphocyte,Normal_WBC
CELL_002269,0,Monocyte,Normal_WBC
CELL_000111,0,Neutrophil,Normal_WBC
CELL_000474,0,Neutrophil,Normal_WBC
CELL_003485,0,Normal_RBC,Normal_RBC
CELL_002520,0,Eosinophil,Normal_WBC
CELL_003832,0,Platelet,Normal_Platelet
CELL_004444,1,Prolymphocyte,Leukemia
CELL_002115,0,Monocyte,Normal_WBC
CELL_005850,1,Artefact,Artefact
CELL_000731,0,Neutrophil,Normal_WBC
CELL_004740,1,Schistocyte,Anemia
CELL_003784,0,Platelet,Normal_Platelet
CELL_002023,0,Monocyte,Normal_WBC
CELL_000273,0,Neutrophil,Normal_WBC
CELL_003556,0,Normal_RBC,Normal_RBC
CELL_000897,0,Neutrophil,Normal_WBC
CELL_004838,1,Spherocyte,Anemia
CELL_001457,0,Lymphocyte,Normal_WBC
CELL_000337,0,Neutrophil,Normal_WBC
CELL_005155,1,Target_Cell,Anemia
CELL_005528,1,Toxic_Granulation,Infection
CELL_001091,0,Neutrophil,Normal_WBC
CELL_001889,0,Lymphocyte,Normal_WBC
CELL_000626,0,Neutrophil,Normal_WBC
CELL_001303,0,Lymphocyte,Normal_WBC
CELL_005501,1,Toxic_Granulation,Infection
CELL_005220,1,Target_Cell,Anemia
CELL_002183,0,Monocyte,Normal_WBC
CELL_001455,0,Lymphocyte,Normal_WBC
CELL_004276,1,Blast_Cell,Leukemia
CELL_004971,1,Spherocyte,Anemia
CELL_000487,0,Neutrophil,Normal_WBC
CELL_001722,0,Lymphocyte,Normal_WBC
CELL_002499,0,Eosinophil,Normal_WBC
CELL_000725,0,Neutrophil,Normal_WBC
CELL_000766,0,Neutrophil,Normal_WBC
CELL_000287,0,Neutrophil,Normal_WBC
CELL_005498,1,Toxic_Granulation,Infection
CELL_004835,1,Spherocyte,Anemia
CELL_003168,0,Normal_RBC,Normal_RBC
CELL_000308,0,Neutrophil,Normal_WBC
CELL_001979,0,Monocyte,Normal_WBC
CELL_004149,1,Blast_Cell,Leukemia
CELL_000255,0,Neutrophil,Normal_WBC
CELL_002233,0,Monocyte,Normal_WBC
CELL_004011,1,Blast_Cell,Leukemia
CELL_004578,1,Elliptocyte,Anemia
CELL_003951,0,Platelet,Normal_Platelet
CELL_002768,0,Basophil,Normal_WBC
CELL_005327,1,Hypersegmented_Neutrophil,Infection
CELL_003558,0,Normal_RBC,Normal_RBC
CELL_003712,0,Platelet,Normal_Platelet
CELL_003207,0,Normal_RBC,Normal_RBC
CELL_003034,0,Normal_RBC,Normal_RBC
CELL_001730,0,Lymphocyte,Normal_WBC
CELL_003706,0,Platelet,Normal_Platelet
CELL_004988,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004735,1,Schistocyte,Anemia
CELL_001026,0,Neutrophil,Normal_WBC
CELL_001021,0,Neutrophil,Normal_WBC
CELL_001452,0,Lymphocyte,Normal_WBC
CELL_000712,0,Neutrophil,Normal_WBC
CELL_001756,0,Lymphocyte,Normal_WBC
CELL_001245,0,Lymphocyte,Normal_WBC
CELL_004588,1,Elliptocyte,Anemia
CELL_005141,1,Target_Cell,Anemia
CELL_000738,0,Neutrophil,Normal_WBC
CELL_003335,0,Normal_RBC,Normal_RBC
CELL_005697,1,Reactive_Lymphocyte,Infection
CELL_004725,1,Schistocyte,Anemia
CELL_005605,1,Reactive_Lymphocyte,Infection
CELL_005438,1,Toxic_Granulation,Infection
CELL_005182,1,Target_Cell,Anemia
CELL_004184,1,Blast_Cell,Leukemia
CELL_003393,0,Normal_RBC,Normal_RBC
CELL_005460,1,Toxic_Granulation,Infection
CELL_003563,0,Normal_RBC,Normal_RBC
CELL_005537,1,Toxic_Granulation,Infection
CELL_005737,1,Smudge_Cell,Artefact
CELL_005754,1,Smudge_Cell,Artefact
CELL_002264,0,Monocyte,Normal_WBC
CELL_005401,1,Hypersegmented_Neutrophil,Infection
CELL_005067,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000072,0,Neutrophil,Normal_WBC
CELL_004084,1,Blast_Cell,Leukemia
CELL_002733,0,Basophil,Normal_WBC
CELL_005638,1,Reactive_Lymphocyte,Infection
CELL_005695,1,Reactive_Lymphocyte,Infection
CELL_005348,1,Hypersegmented_Neutrophil,Infection
CELL_004642,1,Elliptocyte,Anemia
CELL_003722,0,Platelet,Normal_Platelet
CELL_002068,0,Monocyte,Normal_WBC
CELL_000979,0,Neutrophil,Normal_WBC
CELL_002358,0,Eosinophil,Normal_WBC
CELL_000229,0,Neutrophil,Normal_WBC
CELL_005051,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001472,0,Lymphocyte,Normal_WBC
CELL_002761,0,Basophil,Normal_WBC
CELL_002922,0,Normal_RBC,Normal_RBC
CELL_001870,0,Lymphocyte,Normal_WBC
CELL_003801,0,Platelet,Normal_Platelet
CELL_005179,1,Target_Cell,Anemia
CELL_004087,1,Blast_Cell,Leukemia
CELL_002111,0,Monocyte,Normal_WBC
CELL_000912,0,Neutrophil,Normal_WBC
CELL_000048,0,Neutrophil,Normal_WBC
CELL_002788,0,Basophil,Normal_WBC
CELL_005094,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000444,0,Neutrophil,Normal_WBC
CELL_004845,1,Spherocyte,Anemia
CELL_002504,0,Eosinophil,Normal_WBC
CELL_002846,0,Normal_RBC,Normal_RBC
CELL_004921,1,Spherocyte,Anemia
CELL_005144,1,Target_Cell,Anemia
CELL_001346,0,Lymphocyte,Normal_WBC
CELL_004681,1,Schistocyte,Anemia
CELL_000849,0,Neutrophil,Normal_WBC
CELL_002570,0,Eosinophil,Normal_WBC
CELL_001770,0,Lymphocyte,Normal_WBC
CELL_005380,1,Hypersegmented_Neutrophil,Infection
CELL_002634,0,Eosinophil,Normal_WBC
CELL_005496,1,Toxic_Granulation,Infection
CELL_004195,1,Blast_Cell,Leukemia
CELL_003961,0,Platelet,Normal_Platelet
CELL_004916,1,Spherocyte,Anemia
CELL_000777,0,Neutrophil,Normal_WBC
CELL_005564,1,Reactive_Lymphocyte,Infection
CELL_000184,0,Neutrophil,Normal_WBC
CELL_005763,1,Smudge_Cell,Artefact
CELL_003940,0,Platelet,Normal_Platelet
CELL_001927,0,Lymphocyte,Normal_WBC
CELL_003795,0,Platelet,Normal_Platelet
CELL_000735,0,Neutrophil,Normal_WBC
CELL_004927,1,Spherocyte,Anemia
CELL_000486,0,Neutrophil,Normal_WBC
CELL_005139,1,Target_Cell,Anemia
CELL_000453,0,Neutrophil,Normal_WBC
CELL_001411,0,Lymphocyte,Normal_WBC
CELL_004505,1,Elliptocyte,Anemia
CELL_000031,0,Neutrophil,Normal_WBC
CELL_000790,0,Neutrophil,Normal_WBC
CELL_001194,0,Lymphocyte,Normal_WBC
CELL_001243,0,Lymphocyte,Normal_WBC
CELL_000101,0,Neutrophil,Normal_WBC
CELL_004174,1,Blast_Cell,Leukemia
CELL_002265,0,Monocyte,Normal_WBC
CELL_003040,0,Normal_RBC,Normal_RBC
CELL_005166,1,Target_Cell,Anemia
CELL_005012,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001938,0,Lymphocyte,Normal_WBC
CELL_000862,0,Neutrophil,Normal_WBC
CELL_000904,0,Neutrophil,Normal_WBC
CELL_003236,0,Normal_RBC,Normal_RBC
CELL_000110,0,Neutrophil,Normal_WBC
CELL_002576,0,Eosinophil,Normal_WBC
CELL_004762,1,Schistocyte,Anemia
CELL_004938,1,Spherocyte,Anemia
CELL_002659,0,Basophil,Normal_WBC
CELL_001320,0,Lymphocyte,Normal_WBC
CELL_003387,0,Normal_RBC,Normal_RBC
CELL_005744,1,Smudge_Cell,Artefact
CELL_004049,1,Blast_Cell,Leukemia
CELL_002875,0,Normal_RBC,Normal_RBC
CELL_005275,1,Hypersegmented_Neutrophil,Infection
CELL_003689,0,Normal_RBC,Normal_RBC
CELL_001102,0,Lymphocyte,Normal_WBC
CELL_001903,0,Lymphocyte,Normal_WBC
CELL_005527,1,Toxic_Granulation,Infection
CELL_003735,0,Platelet,Normal_Platelet
CELL_001095,0,Neutrophil,Normal_WBC
CELL_001596,0,Lymphocyte,Normal_WBC
CELL_004081,1,Blast_Cell,Leukemia
CELL_000810,0,Neutrophil,Normal_WBC
CELL_005029,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001635,0,Lymphocyte,Normal_WBC
CELL_005788,1,Smudge_Cell,Artefact
CELL_004623,1,Elliptocyte,Anemia
CELL_004153,1,Blast_Cell,Leukemia
CELL_004503,1,Elliptocyte,Anemia
CELL_005542,1,Toxic_Granulation,Infection
CELL_003935,0,Platelet,Normal_Platelet
CELL_003919,0,Platelet,Normal_Platelet
CELL_005021,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003412,0,Normal_RBC,Normal_RBC
CELL_005524,1,Toxic_Granulation,Infection
CELL_002883,0,Normal_RBC,Normal_RBC
CELL_001840,0,Lymphocyte,Normal_WBC
CELL_001558,0,Lymphocyte,Normal_WBC
CELL_005517,1,Toxic_Granulation,Infection
CELL_004003,1,Blast_Cell,Leukemia
CELL_005168,1,Target_Cell,Anemia
CELL_004326,1,Prolymphocyte,Leukemia
CELL_002198,0,Monocyte,Normal_WBC
CELL_005847,1,Artefact,Artefact
CELL_003679,0,Normal_RBC,Normal_RBC
CELL_000830,0,Neutrophil,Normal_WBC
CELL_001655,0,Lymphocyte,Normal_WBC
CELL_000439,0,Neutrophil,Normal_WBC
CELL_005624,1,Reactive_Lymphocyte,Infection
CELL_004887,1,Spherocyte,Anemia
CELL_001420,0,Lymphocyte,Normal_WBC
CELL_000926,0,Neutrophil,Normal_WBC
CELL_002904,0,Normal_RBC,Normal_RBC
CELL_004907,1,Spherocyte,Anemia
CELL_002451,0,Eosinophil,Normal_WBC
CELL_004520,1,Elliptocyte,Anemia
CELL_003552,0,Normal_RBC,Normal_RBC
CELL_003129,0,Normal_RBC,Normal_RBC
CELL_004793,1,Schistocyte,Anemia
CELL_000945,0,Neutrophil,Normal_WBC
CELL_004678,1,Schistocyte,Anemia
CELL_004284,1,Prolymphocyte,Leukemia
CELL_000013,0,Neutrophil,Normal_WBC
CELL_001118,0,Lymphocyte,Normal_WBC
CELL_004563,1,Elliptocyte,Anemia
CELL_000643,0,Neutrophil,Normal_WBC
CELL_003209,0,Normal_RBC,Normal_RBC
CELL_001352,0,Lymphocyte,Normal_WBC
CELL_004693,1,Schistocyte,Anemia
CELL_003878,0,Platelet,Normal_Platelet
CELL_005709,1,Smudge_Cell,Artefact
CELL_005378,1,Hypersegmented_Neutrophil,Infection
CELL_001296,0,Lymphocyte,Normal_WBC
CELL_002623,0,Eosinophil,Normal_WBC
CELL_005013,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005109,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000654,0,Neutrophil,Normal_WBC
CELL_000430,0,Neutrophil,Normal_WBC
CELL_003297,0,Normal_RBC,Normal_RBC
CELL_002706,0,Basophil,Normal_WBC
CELL_005653,1,Reactive_Lymphocyte,Infection
CELL_005016,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003948,0,Platelet,Normal_Platelet
CELL_001407,0,Lymphocyte,Normal_WBC
CELL_000839,0,Neutrophil,Normal_WBC
CELL_001088,0,Neutrophil,Normal_WBC
